0	2.31535
0.0401162	2.30374
0.0802324	2.2804
0.120349	2.24508
0.160465	2.19743
0.200581	2.13699
0.240697	2.06323
0.280813	1.97555
0.320929	1.87336
0.361046	1.75611
0.401162	1.62333
0.441278	1.47479
0.481394	1.31054
0.52151	1.13103
0.561626	0.937237
0.601743	0.730718
0.641859	0.513664
0.681975	0.288852
0.722091	0.0595425
0.762207	-0.170706
0.802324	-0.398273
0.84244	-0.619717
0.882556	-0.831991
0.922672	-1.03259
0.962788	-1.21964
1.0029	-1.39187
1.04302	-1.54856
1.08314	-1.68946
1.12325	-1.81469
1.16337	-1.9246
1.20349	-2.0197
1.2436	-2.10058
1.28372	-2.16783
1.32383	-2.22203
1.36395	-2.26367
1.40407	-2.29316
1.44418	-2.31081
1.4843	-2.3168
1.52441	-2.3112
1.56453	-2.29394
1.60465	-2.26485
1.64476	-2.22362
1.68488	-2.16985
1.725	-2.10304
1.76511	-2.02263
1.80523	-1.92801
1.84534	-1.81861
1.88546	-1.6939
1.92558	-1.55352
1.96569	-1.39736
2.00581	-1.22564
2.04593	-1.03907
2.08604	-0.838897
2.12616	-0.626976
2.16627	-0.405792
2.20639	-0.178376
2.24651	0.0518416
2.28662	0.281241
2.32674	0.506258
2.36685	0.72362
2.40697	0.930529
2.44709	1.12478
2.4872	1.30478
2.52732	1.46956
2.56744	1.61862
2.60755	1.75192
2.64767	1.86969
2.68778	1.97237
2.7279	2.06052
2.76802	2.13474
2.80813	2.19562
2.84825	2.24369
2.88836	2.27942
2.92848	2.30315
2.9686	2.31515
3.00871	2.31554
3.04883	2.30432
3.08895	2.28137
3.12906	2.24646
3.16918	2.19923
3.20929	2.13922
3.24941	2.06591
3.28953	1.97871
3.32964	1.87702
3.36976	1.76028
3.40988	1.62803
3.44999	1.48001
3.49011	1.31628
3.53022	1.13727
3.57034	0.94393
3.61046	0.737805
3.65057	0.521061
3.69069	0.296458
3.7308	0.0672423
3.77092	-0.163034
3.81104	-0.390747
3.85115	-0.612448
3.89127	-0.825073
3.93139	-1.0261
3.9715	-1.21363
4.01162	-1.38636
4.05173	-1.54357
4.09185	-1.68501
4.13197	-1.81075
4.17208	-1.92117
4.2122	-2.01675
4.25231	-2.0981
4.29243	-2.16579
4.33255	-2.22042
4.37266	-2.26247
4.41278	-2.29237
4.4529	-2.31041
4.49301	-2.31679
4.53313	-2.31157
4.57324	-2.29471
4.61336	-2.26601
4.65348	-2.2252
4.69359	-2.17185
4.73371	-2.10549
4.77383	-2.02554
4.81394	-1.93141
4.85406	-1.82251
4.89417	-1.69832
4.93429	-1.55847
4.97441	-1.40283
5.01452	-1.23163
5.05464	-1.04554
5.09475	-0.84579
5.13487	-0.634224
5.17499	-0.413303
5.2151	-0.186042
5.25522	0.0441398
5.29534	0.273625
5.33545	0.498844
5.37557	0.71651
5.41568	0.923807
5.4558	1.11851
5.49592	1.29901
5.53603	1.4643
5.57615	1.6139
5.61626	1.74772
5.65638	1.866
5.6965	1.96918
5.73661	2.05781
5.77673	2.13248
5.81685	2.19379
5.85696	2.24229
5.89708	2.27842
5.93719	2.30255
5.97731	2.31494
6.01743	2.31572
6.05754	2.30488
6.09766	2.28233
6.13778	2.24782
6.17789	2.20101
6.21801	2.14144
6.25812	2.06858
6.29824	1.98186
6.33836	1.88066
6.37847	1.76443
6.41859	1.6327
6.4587	1.48522
6.49882	1.322
6.53894	1.14349
6.57905	0.950609
6.61917	0.74488
6.65929	0.528449
6.6994	0.304058
6.73952	0.0749409
6.77963	-0.155358
6.81975	-0.383215
6.85987	-0.605169
6.89998	-0.818141
6.9401	-1.01959
6.98021	-1.20759
7.02033	-1.38083
7.06045	-1.53857
7.10056	-1.68053
7.14068	-1.8068
7.1808	-1.91772
7.22091	-2.01379
