0	4.42646
1	4.34712
2	4.268
3	4.1893
4	4.11126
5	4.03407
6	3.95796
7	3.88314
8	3.80983
9	3.73824
10	3.66858
11	3.60108
12	3.53595
13	3.4734
14	3.41364
15	3.3569
16	3.30339
17	3.25332
18	3.20692
19	3.16438
20	3.12594
21	3.0918
22	3.06218
23	3.03729
24	3.01736
25	3.00259
26	2.9932
27	2.98941
28	2.99143
29	2.99947
30	3.01376
31	3.03441
32	3.0612
33	3.0938
34	3.13189
35	3.17515
36	3.22325
37	3.27587
38	3.33268
39	3.39338
40	3.45762
41	3.5251
42	3.59548
43	3.66844
44	3.74367
45	3.82084
46	3.89962
47	3.9797
48	4.06074
49	4.14244
50	4.22446
51	4.30648
52	4.38818
53	4.46924
54	4.54933
55	4.62814
56	4.70533
57	4.78059
58	4.85359
59	4.92402
60	4.99154
61	5.05597
62	5.11761
63	5.17687
64	5.23419
65	5.28999
66	5.34471
67	5.39875
68	5.45256
69	5.50656
70	5.56118
71	5.61684
72	5.67397
73	5.73299
74	5.79434
75	5.85844
76	5.92572
77	5.9966
78	6.07152
79	6.15088
80	6.23514
81	6.3247
82	6.42001
83	6.52148
84	6.62954
85	6.74461
86	6.86714
87	6.99753
88	7.13623
89	7.28365
90	7.44022
91	7.60619
92	7.78119
93	7.96467
94	8.15609
95	8.3549
96	8.56056
97	8.77251
98	8.99021
99	9.21312
100	9.44068
101	9.67235
102	9.90758
103	10.1458
104	10.3865
105	10.6292
106	10.8732
107	11.118
108	11.3631
109	11.6079
110	11.852
111	12.0946
112	12.3354
113	12.5737
114	12.809
115	13.0407
116	13.2684
117	13.4914
118	13.7092
119	13.9212
120	14.127
121	14.3261
122	14.5188
123	14.7055
124	14.8865
125	15.0623
126	15.2333
127	15.3999
128	15.5624
129	15.7213
130	15.8769
131	16.0298
132	16.1802
133	16.3286
134	16.4754
135	16.6209
136	16.7656
137	16.91
138	17.0542
139	17.1989
140	17.3444
141	17.491
142	17.6392
143	17.7895
144	17.942
145	18.0974
146	18.256
147	18.4182
148	18.5843
149	18.7548
150	18.9302
151	19.1105
152	19.2957
153	19.4852
154	19.6787
155	19.8758
156	20.076
157	20.279
158	20.4843
159	20.6915
160	20.9003
161	21.1102
162	21.3208
163	21.5317
164	21.7425
165	21.9528
166	22.1622
167	22.3703
168	22.5766
169	22.7808
170	22.9824
171	23.1811
172	23.3765
173	23.568
174	23.7554
175	23.9382
176	24.1161
177	24.2885
178	24.4551
179	24.6155
180	24.7693
181	24.9162
182	25.0559
183	25.1883
184	25.3134
185	25.4311
186	25.5411
187	25.6435
188	25.738
189	25.8246
190	25.9032
191	25.9737
192	26.0359
193	26.0897
194	26.1351
195	26.1719
196	26.1999
197	26.2192
198	26.2295
199	26.2309
200	26.223
201	26.2059
202	26.1794
203	26.1435
204	26.0979
205	26.0427
206	25.9776
207	25.9026
208	25.8176
209	25.7224
210	25.617
211	25.5012
212	25.3757
213	25.2408
214	25.0972
215	24.9454
216	24.7859
217	24.6193
218	24.446
219	24.2668
220	24.082
221	23.8922
222	23.698
223	23.4999
224	23.2985
225	23.0942
226	22.8877
227	22.6794
228	22.47
229	22.2599
230	22.0497
231	21.8399
232	21.6311
233	21.4238
234	21.2185
235	21.0159
236	20.8163
237	20.6205
238	20.4288
239	20.2419
240	20.0603
241	19.8844
242	19.7139
243	19.5485
244	19.3877
245	19.2311
246	19.0784
247	18.9292
248	18.783
249	18.6395
250	18.4982
251	18.3588
252	18.2209
253	18.0841
254	17.948
255	17.8121
256	17.6761
257	17.5397
258	17.4023
259	17.2637
260	17.1233
261	16.9809
262	16.836
263	16.6882
264	16.5371
265	16.3823
266	16.2235
267	16.0603
268	15.8921
269	15.7187
270	15.5397
271	15.3548
272	15.1642
273	14.9686
274	14.7684
275	14.5641
276	14.3561
277	14.1449
278	13.9311
279	13.715
280	13.4971
281	13.2781
282	13.0582
283	12.838
284	12.618
285	12.3987
286	12.1804
287	11.9638
288	11.7493
289	11.5374
290	11.3285
291	11.1231
292	10.9217
293	10.7248
294	10.5329
295	10.3464
296	10.1658
297	9.99158
298	9.82427
299	9.66431
300	9.51218
301	9.36822
302	9.2322
303	9.10376
304	8.98253
305	8.86813
306	8.76021
307	8.6584
308	8.56233
309	8.47163
310	8.38593
311	8.30487
312	8.22809
313	8.1552
314	8.08586
315	8.01968
316	7.95631
317	7.89537
318	7.8365
319	7.77932
320	7.72349
321	7.66862
322	7.61434
323	7.5603
324	7.50613
325	7.45145
326	7.3959
327	7.33912
328	7.28073
329	7.22038
330	7.15768
331	7.09235
332	7.02441
333	6.95395
334	6.88105
335	6.8058
336	6.7283
337	6.64864
338	6.5669
339	6.48318
340	6.39757
341	6.31015
342	6.22102
343	6.13026
344	6.03797
345	5.94424
346	5.84916
347	5.75281
348	5.65529
349	5.55669
350	5.4571
351	5.35661
352	5.2553
353	5.15327
354	5.05062
355	4.94742
356	4.84377
357	4.73976
358	4.63547
359	4.53101
360	4.42646
